batch_id,event_id,event_class,station,audited_positive_channels,usable_channels,questionable_channels,rejected_channels,request_integrity_status
1,levent-04089,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04092,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04094,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04094,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04115,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04116,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04116,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04171,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04171,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04220,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04220,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04234,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04234,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04243,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04245,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04245,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04257,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04273,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04280,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04280,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04297,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04297,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04340,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04443,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04443,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04482,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04482,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04537,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04549,natural_impact,S12,MH1;MH2,,MH1;MH2,,questionable_integrity
1,levent-04549,natural_impact,S14,MH1;MH2,,MH1;MH2,,questionable_integrity
1,levent-04567,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04567,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04570,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04570,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04586,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04607,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04607,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04618,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04624,natural_impact,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04624,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04630,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04630,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04641,deep_moonquake_assigned,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04646,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04662,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04666,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04672,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04705,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04739,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04767,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04869,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04992,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05002,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05044,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05045,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05053,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05128,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05160,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05175,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05268,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05277,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05291,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05356,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05362,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05363,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05369,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05374,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05378,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05381,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05400,natural_impact,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-05401,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05403,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05443,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05474,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05476,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05481,artificial_impact_sivb,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05491,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05496,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05506,artificial_impact_lm,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05537,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05541,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05555,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05566,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05570,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05619,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05660,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05669,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05670,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05697,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05710,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05756,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05757,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05764,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05818,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05828,deep_moonquake_assigned,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-05830,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05833,natural_impact,S12,MH1,MH1,,,usable_integrity
1,levent-05853,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05888,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-05894,natural_impact,S12,MHZ,MHZ,,,usable_integrity
1,levent-05949,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06027,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06039,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06046,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06048,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06072,natural_impact,S12,MHZ,MHZ,,,usable_integrity
1,levent-06100,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06129,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06142,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06144,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06168,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06181,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06197,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06219,deep_moonquake_assigned,S12,MH1;MH2;MHZ,,MH1;MH2;MHZ,,questionable_integrity
1,levent-06241,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06261,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06263,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06316,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06336,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06343,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06357,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06359,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06363,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06382,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06451,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06472,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06478,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06515,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06522,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06524,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06559,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06566,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06569,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06593,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06598,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06612,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06620,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06623,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06640,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06658,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06659,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06662,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06664,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06714,deep_moonquake_assigned,S12,MHZ,MHZ,,,usable_integrity
1,levent-06721,deep_moonquake_assigned,S12,MHZ,MHZ,,,usable_integrity
1,levent-06731,deep_moonquake_assigned,S12,MHZ,MHZ,,,usable_integrity
1,levent-06743,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06745,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06758,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06769,deep_moonquake_assigned,S12,MHZ,MHZ,,,usable_integrity
1,levent-06770,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06785,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06793,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06796,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06802,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06818,natural_impact,S12,MH1;MH2;MHZ,,,MH1;MH2;MHZ,reject_integrity
1,levent-06840,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06858,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06879,deep_moonquake_assigned,S12,MH2;MHZ,,,MH2;MHZ,reject_integrity
1,levent-06897,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06910,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06911,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06913,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06922,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06927,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06938,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06947,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-06957,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07027,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07055,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07068,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07073,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07075,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07085,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07086,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07087,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07095,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07117,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07187,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07207,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07236,deep_moonquake_assigned,S12,MHZ,MHZ,,,usable_integrity
1,levent-07244,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07257,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07259,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07264,natural_impact,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-07277,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07279,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07287,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07334,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07337,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07338,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07351,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07360,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07407,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07417,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07429,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07480,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07484,natural_impact,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-07546,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07556,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07575,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07639,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07652,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07672,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07744,natural_impact,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-07745,natural_impact,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-07759,deep_moonquake_assigned,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-07761,deep_moonquake_assigned,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-07768,natural_impact,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-07857,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07883,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07890,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07900,natural_impact,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-07904,natural_impact,S12,MH1;MH2;MHZ,,,MH1;MH2;MHZ,reject_integrity
1,levent-07906,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07907,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07909,deep_moonquake_assigned,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-07922,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07935,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07944,deep_moonquake_assigned,S12,MH2;MHZ,,,MH2;MHZ,reject_integrity
1,levent-07965,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07982,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-07998,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08007,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08009,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08014,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08016,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08019,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08021,natural_impact,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-08025,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08042,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08092,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08093,deep_moonquake_assigned,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-08125,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08132,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08139,natural_impact,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-08143,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08156,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08174,deep_moonquake_assigned,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-08185,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08187,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08192,natural_impact,S12,MH2,MH2,,,usable_integrity
1,levent-08206,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08245,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08250,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08253,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08262,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08263,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08276,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08277,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08296,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08297,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08323,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08347,natural_impact,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-08376,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08390,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08418,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08460,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08480,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08527,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08545,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-08568,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
